39,50,46,44
37,49,48,46
38,51,47,45
42,47,46,46
40,48,47,43
41,47,46,41
40,46,48,42
42,48,47,43
40,46,47,39
43,45,45,41
38,46,44,44
40,46,47,52
39,44,47,56
40,44,48,65
40,42,47,66
39,41,49,68
43,44,45,89
40,42,49,87
41,40,46,87
41,44,45,72
41,41,48,58
42,43,45,59
40,42,47,56
41,40,48,50
40,39,47,43
41,42,47,42
42,42,45,44
39,41,44,41
40,42,44,42
39,43,41,44
38,44,43,45
38,43,44,43
36,43,42,42
37,41,42,42
34,43,44,40
35,45,43,42
35,44,46,41
35,44,46,40
36,44,47,39
35,46,45,41
37,46,46,41
36,45,45,43
36,44,49,41
35,46,47,43
34,46,48,45
39,44,47,49
37,46,46,49
37,46,49,38
36,42,49,52
36,46,50,53
31,48,47,58
35,47,48,61
33,48,46,66
33,47,46,66
34,48,47,69
35,49,47,68
35,47,47,72
35,46,45,72
32,47,46,71
38,49,45,75
38,50,43,87
39,50,46,80
38,49,42,81
41,48,43,70
41,48,44,86
41,47,44,79
40,46,44,80
42,44,45,91
40,43,47,67
40,42,46,89
40,42,43,86
40,43,42,94
41,42,44,93
41,45,44,94
42,45,42,83
41,44,42,82
41,43,40,72
40,42,42,75
40,44,43,69
41,43,44,67
38,45,44,59
40,43,47,57
40,45,47,60
42,46,46,54
42,48,46,50
40,49,45,49
40,50,47,50
40,50,45,49
39,50,42,44
42,49,43,46
41,49,45,47
40,46,41,44
40,47,42,43
42,46,43,42
42,49,42,41
39,47,42,43
41,45,43,41
40,45,41,44
38,45,41,50
35,46,41,50
35,47,41,56
36,44,39,63
36,47,40,63
34,44,41,63
32,44,40,68
34,46,39,70
33,42,41,65
31,44,40,71
34,43,40,73
33,43,39,72
31,43,42,71
33,45,41,76
34,43,41,70
33,45,42,79
32,42,41,82
35,42,40,71
35,45,40,65
35,44,41,86
33,42,41,97
36,42,39,95
34,43,39,93
36,41,41,85
40,44,41,67
44,42,41,75
47,42,45,73
49,43,46,76
52,43,45,73
55,42,47,66
55,43,48,50
46,43,48,54
40,42,49,64
42,42,48,58
53,43,48,42
58,43,52,55
64,40,47,61
62,46,47,60
59,45,47,43
64,45,46,39
62,42,47,54
70,44,46,44
59,43,47,47
54,45,47,45
50,45,47,46
42,45,48,47
36,47,50,47
33,46,49,45
31,47,50,45
30,46,49,47
30,48,46,46
33,46,47,46
34,46,48,48
33,46,47,47
35,43,46,46
38,46,47,47
36,46,48,47
40,42,47,46
37,44,46,46
42,44,47,46
39,45,45,47
40,47,48,46
39,43,46,44
38,49,48,47
40,47,46,45
39,49,45,46
40,48,46,47
40,48,46,46
36,49,43,48
38,48,44,44
37,49,43,46
33,48,44,44
36,48,43,45
39,46,41,44
36,47,41,45
37,45,43,44
35,48,41,45
35,46,39,42
35,47,41,42
36,49,41,43
35,47,39,43
34,47,39,43
34,47,41,43
33,49,45,51
34,48,46,60
33,49,45,62
34,48,45,70
34,48,44,64
35,47,48,64
32,48,48,74
34,48,47,64
34,47,48,52
32,48,48,59
34,46,48,41
33,48,46,59
31,48,46,52
32,45,46,45
32,50,45,46
32,49,45,49
33,48,45,46
36,46,42,48
33,50,44,50
